key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-661287661,Sleep Diagnostics and Monitoring Technology in Obstructive Sleep Apnea.,2026,1,1,,,,,,Lee-Iannotti JK,https://pubmed.ncbi.nlm.nih.gov/42544978/,,,,"OBJECTIVE: This article helps neurologists understand modern approaches to diagnosing obstructive sleep apnea, including the clinical role and limitations of home sleep apnea testing, and learn how they can integrate wearable and noncontact technologies into patient care to improve diagnostic efficiency, monitor treatment, and reduce health disparities.
LATEST DEVELOPMENTS: Advances in home sleep apnea testing have expanded beyond traditional type III monitors to include wearable devices such as wrist sensors and smart rings and noncontact ""nearable"" systems that use radar or acoustic signals. Since 2019, the US Food and Drug Administration (FDA) has cleared numerous software-as-a-medical-device platforms that leverage artificial intelligence and multisignal integration to estimate sleep parameters. These tools improve accessibility, particularly for patients who are unable or unwilling to undergo in-laboratory polysomnography. However, awareness of racial bias in pulse oximetry, regulatory gaps, variable accuracy, and privacy concerns highlight the need for further validation to ensure equitable and reliable clinical use.
ESSENTIAL POINTS: Obstructive sleep apnea is common and underdiagnosed, particularly in patients with neurologic conditions. In-laboratory polysomnography remains the gold standard for the diagnosis of obstructive sleep apnea but is limited by cost and access, whereas home sleep apnea testing offers a validated alternative for appropriate patients. Wearable and nearable technologies expand diagnostic options, improving usability and scalability, although their accuracy and validation vary. Neurologists play a key role in identifying patients at high risk, selecting the appropriate test, and interpreting results with awareness of limitations such as pulse oximetry bias. Consumer devices can raise awareness but should not replace clinical evaluation, and modern continuous positive airway pressure (CPAP) platforms enhance remote monitoring and management.","",10.1212/cont.0000000000001721,"",,
rayyan-661287662,Decreased structural pathways mediating functional connectivity in obstructive sleep apnea.,2024,1,1,,,,,,Shi X and Shen G and Zhao Z and Yu J and Chen M and Cai H and Gao J and Zhao L and Yao Z and Hu B,https://pubmed.ncbi.nlm.nih.gov/38437782/,,,,"BACKGROUND: Obstructive sleep apnea (OSA) is a common sleep breathing disorder that is often accompanied by changes in structural connectivity (SC) and functional connectivity (FC). However, the current understanding of the interaction between SC and FC in OSA is still limited.
METHODS: The aim of this study is to integrate complementary neuroimaging modalities into a unified framework using multi-layer network analysis methods and to reveal their complex interrelationships. We introduce a new graph metric called SC-FC bandwidth, which measures the throughput of SC mediating FC in a multi-layer network. The bandwidth differences between two groups are evaluated using the network-based statistics (NBS) method. Additionally, we traced and analyzed the SC pathways corresponding to the abnormal bandwidth.
RESULTS: In both the healthy control and patients with OSA, the majority offunctionally synchronized nodes were connected via SC paths of length 2. With the NBS method, we observed significantly lower bandwidth between the right Posterior cingulate gyrus and right Cuneus, bilateral Middle frontal gyrus, bilateral Gyrus rectus in OSA patients. By tracing the high-proportion SC pathways, it was found that OSA patients typically exhibit a decrease in direct SC-FC, SC-FC triangles, and SC-FC quads intra- and inter-networks.
CONCLUSION: Complex interrelationship changes have been observed between the SC and FC in patients with OSA, which might leads to abnormal information transmission and communication in the brain network.","",10.1016/j.sleep.2024.02.013,"",,
rayyan-661287663,Sleep Disturbances and Disorders in Patients with Knee Osteoarthritis and Total Knee Arthroplasty.,2022,1,1,,,,,,Bartosiak K and Schwabe M and Lucey B and Lawrie C and Barrack R,https://pubmed.ncbi.nlm.nih.gov/35926180/,,,,"➤: There is increasing evidence that patient-reported outcomes following total knee arthroplasty (TKA) are associated with psychosocial factors and pain catastrophizing. Sleep disturbance, pain, and mental health have a complex interaction, which, if unrecognized, can be associated with impaired patient-reported outcomes and dissatisfaction following TKA.
➤: The gold standard of objective sleep assessment is polysomnography, which is not feasible to use routinely for TKA patients. Wearable devices are a validated and less costly alternative.
➤: Subjective sleep measures, such as the Pittsburgh Sleep Quality Index, Epworth Sleepiness Scale, or Patient-Reported Outcomes Measurement Information System (PROMIS) computerized adaptive test sleep domains, are simple to administer and provide additional insight into sleep disturbance. Although objective and subjective measures do not correlate precisely, they can be informative together.
➤: Sleep disturbances in the elderly population are common and multifactorial in etiology, stemming from the interplay of sleep disorders, medication side effects, and pain. Commonly prescribed medications following TKA as well as postoperative pain can exacerbate underlying sleep disturbances.
➤: Obstructive sleep apnea (OSA) is prevalent in patients seeking TKA. In the setting of OSA, postoperative opioids can cause respiratory depression, resulting in consequences as severe as death. A standardized multimodal pain protocol including anti-inflammatories and gamma-aminobutyric acid (GABA) analogues may allow for decreased reliance on opioids for pain control.
➤: Surgeons should reassure patients that postoperative sleep disturbance is common and transient, collaborate with the patient's primary care doctor to address sleep disturbance, and avoid prescription of pharmaceutical sleep aids.","",10.2106/jbjs.21.01448,"",,
rayyan-661287664,Screening Sleep Apnea Using Random Convolution Kernels of Acoustic Speech Representations.,2025,1,1,,,,,,TaghiBeyglou B and Akbari S and Mclaurin P and Yasokaran O and Adams R and Mohammed M and Ayas N and Pendharkar SR and Almeida FR and Singh M and Rac V and Yadollahi A,https://pubmed.ncbi.nlm.nih.gov/41336387/,,,,"Obstructive sleep apnea (OSA), characterized by complete or partial airway obstruction during sleep, affects approximately 38% of the adult population. The clinical diagnosis of OSA is typically conducted using polysomnography (PSG), which has been reported to be cumbersome, requires technical expertise, and involves long waitlists. Consequently, alternative methods, such as questionnaires, have gained attention in recent years. However, while these methods are highly sensitive, they suffer from low specificity. Speech-based screening has emerged as an accessible alternative and has been widely explored in the literature. Despite this, existing technologies primarily rely on acoustic features and classical machine learning models, with the potential of deep neural networks largely unexplored. In this study, we employed random convolution kernels to simulate the effects of convolutional neural networks on speech acoustic features to predict the severity of sleep apnea based on two apnea-hypopnea index (AHI) thresholds: 10 and 15 events/hour. Our results, based on a sample of 35 individuals, achieved an F1-score of 0.83 for the 10 events/hour threshold and 0.71 for the 15 events/hour threshold, surpassing the performance reported in the literature with similar sample sizes.","",10.1109/embc58623.2025.11252985,"",,
rayyan-661287665,Sleep apnea and respiratory anomaly detection from a wearable band and oxygen saturation.,2022,1,1,,,,,,Ganglberger W and Bucklin AA and Tesh RA and Da Silva Cardoso M and Sun H and Leone MJ and Paixao L and Panneerselvam E and Ye EM and Thompson BT and Akeju O and Kuller D and Thomas RJ and Westover MB,https://pubmed.ncbi.nlm.nih.gov/34409545/,,,,"OBJECTIVE: Sleep-related respiratory abnormalities are typically detected using polysomnography. There is a need in general medicine and critical care for a more convenient method to detect sleep apnea automatically from a simple, easy-to-wear device. The objective was to detect abnormal respiration and estimate the Apnea-Hypopnea Index (AHI) automatically with a wearable respiratory device with and without SpO2 signals using a large (n = 412) dataset serving as ground truth.
DESIGN: Simultaneously recorded polysomnography (PSG) and wearable respiratory effort data were used to train and evaluate models in a cross-validation fashion. Time domain and complexity features were extracted, important features were identified, and a random forest model was employed to detect events and predict AHI. Four models were trained: one each using the respiratory features only, a feature from the SpO2 (%)-signal only, and two additional models that use the respiratory features and the SpO2 (%) feature, one allowing a time lag of 30 s between the two signals.
RESULTS: Event-based classification resulted in areas under the receiver operating characteristic curves of 0.94, 0.86, and 0.82, and areas under the precision-recall curves of 0.48, 0.32, and 0.51 for the models using respiration and SpO2, respiration-only, and SpO2-only, respectively. Correlation between expert-labelled and predicted AHI was 0.96, 0.78, and 0.93, respectively.
CONCLUSIONS: A wearable respiratory effort signal with or without SpO2 signal predicted AHI accurately, and best performance was achieved with using both signals.","",10.1007/s11325-021-02465-2,"",,
rayyan-661287666,Obstructive Sleep Apnea Screening by Joint Saturation Signal Analysis and PPG-derived Pulse Rate Oscillations.,2023,1,1,,,,,,Cajal D and Gil E and Laguna P and Varon C and Testelmans D and Buyse B and Jensen C and Hoare R and Bailon R and Lazaro J,https://pubmed.ncbi.nlm.nih.gov/37948138/,,,,"Obstructive sleep apnea (OSA) is a high-prevalence disease in the general population, often underdiagnosed. The gold standard in clinical practice for its diagnosis and severity assessment is the polysomnography, although in-home approaches have been proposed in recent years to overcome its limitations. Today's ubiquitously presence of wearables may become a powerful screening tool in the general population and pulse-oximetry-based techniques could be used for early OSA diagnosis. In this work, the peripheral oxygen saturation together with the pulse-to-pulse interval (PPI) series derived from photoplethysmography (PPG) are used as inputs for OSA diagnosis. Different models are trained to classify between normal and abnormal breathing segments (binary decision), and between normal, apneic and hypopneic segments (multiclass decision). The models obtained 86.27% and 73.07% accuracy for the binary and multiclass segment classification, respectively. A novel index, the cyclic variation of the heart rate index (CVHRI), derived from PPI's spectrum, is computed on the segments containing disturbed breathing, representing the frequency of the events. CVHRI showed strong Pearson's correlation (r) with the apnea-hypopnea index (AHI) both after binary (r=0.94, p 0.001) and multiclass (r=0.91, p 0.001) segment classification. In addition, CVHRI has been used to stratify subjects with AHI higher/lower than a threshold of 5 and 15, resulting in 77.27% and 79.55% accuracy, respectively. In conclusion, patient stratification based on the combination of oxygen saturation and PPI analysis, with the addition of CVHRI, is a suitable, wearable friendly and low-cost tool for OSA screening at home.","",10.1109/jbhi.2023.3331947,"",,
rayyan-661287667,"Letter to the editor of ""Sleep Medicine"" regarding the publication entitled ""Acoustic stimulation time-locked to the beginning of sleep apnea events reduces oxygen desaturations: a pilot-study"", by Waeber et al.",2022,1,1,,,,,,Hernández A and Pépin JL,https://pubmed.ncbi.nlm.nih.gov/34857484/,,,,,"",10.1016/j.sleep.2021.10.036,"",,
rayyan-661287668,"Estimating the Severity of Obstructive Sleep Apnea Using ECG, Respiratory Effort and Neural Networks.",2024,1,1,,,,,,Fonseca P and Ross M and Cerny A and Anderer P and Schipper F and Grassi A and van Gilst M and Overeem S,https://pubmed.ncbi.nlm.nih.gov/38551823/,,,,"OBJECTIVE: wearable sensor technology has progressed significantly in the last decade, but its clinical usability for the assessment of obstructive sleep apnea (OSA) is limited by the lack of large and representative datasets simultaneously acquired with polysomnography (PSG). The objective of this study was to explore the use of cardiorespiratory signals common in standard PSGs which can be easily measured with wearable sensors, to estimate the severity of OSA.
METHODS: an artificial neural network was developed for detecting sleep disordered breathing events using electrocardiogram (ECG) and respiratory effort. The network was combined with a previously developed cardiorespiratory sleep staging algorithm and evaluated in terms of sleep staging classification performance, apnea-hypopnea index (AHI) estimation, and OSA severity estimation against PSG on a cohort of 653 participants with a wide range of OSA severity.
RESULTS: four-class sleep staging achieved a κ of 0.69 versus PSG, distinguishing wake, combined N1-N2, N3 and REM. AHI estimation achieved an intraclass correlation coefficient of 0.91, and high diagnostic performance for different OSA severity thresholds.
CONCLUSIONS: this study highlights the potential of using cardiorespiratory signals to estimate OSA severity, even without the need for airflow or oxygen saturation (SpO2), traditionally used for assessing OSA.
SIGNIFICANCE: while further research is required to translate these findings to practical and unobtrusive sensors, this study demonstrates how existing, large datasets can serve as a foundation for wearable systems for OSA monitoring. Ultimately, this approach could enable long-term assessment of sleep disordered breathing, facilitating new avenues for clinical research in this field.","",10.1109/jbhi.2024.3383240,"",,
rayyan-661287669,New diagnostic tools for obstructive sleep apnea.,2026,1,1,,,,,,Bundyra JP and Sochocka A and Sikorska A and Parda J and Mian E and Zapart Z and Szepietowska M and Nowicka N and Gańska OZ and Janik D,https://pubmed.ncbi.nlm.nih.gov/41955605/,,,,"OBJECTIVE: Aim: To evaluate how multi-night home sleep apnea testing and other ambulatory monitoring strategies can complement or, in selected patients, replace single-night in-laboratory polysomnography when diagnosing obstructive sleep apnea, with emphasis on clinical decision-making, diagnostic accuracy, feasibility, and patient experience.
PATIENTS AND METHODS: Materials and Methods: PubMed and Scopus were searched for English-language publications from 2015-2025. Selected landmark studies published before 2015, one American Academy of Sleep Medicine guideline and conference abstract were also included. Current evidence shows substantial night-to-night variability in the apnea-hypopnea index (AHI), driven by sleep position, alcohol use, and sleep-stage distribution. Single-night testing may misclassify a large proportion of mild-to-moderate cases. Modern home testing devices (e.g., peripheral arterial tonometry-based systems, accelerometry, radar, and under-mattress sensors) enable extended monitoring, reduce the first-night effect, and may improve diagnostic precision. Most patients prefer to perform tests at home due to convenience. However, it is worth emphasizing that clear instructions and easily accessible technical support are very important factors for them.
CONCLUSION: Conclusions: For uncomplicated adults with a high pre-test probability of obstructive sleep apnea, multi-night home testing can be a pragmatic first-line option, especially around diagnostic thresholds. In-laboratory polysomnography remains preferred in patients with significant comorbidities, suspected coexisting sleep disorders, or when home testing is negative, inconclusive, or technically inadequate.","",10.36740/wlek/216754,"",,
rayyan-661287670,"Obstructive Sleep Apnea, Resting Heart Rate, and Glycemic Variability in Adults With Maturity-Onset Diabetes of the Young.",2026,1,1,,,,,,Arosemena M and Chopra K and Salguero MV and Reyes D and Naylor RN and Wroblewski K and Tasali E and Philipson LH,https://pubmed.ncbi.nlm.nih.gov/41232044/,,,,"UNLABELLED: Obstructive sleep apnea (OSA) is a common condition strongly linked to increased cardiovascular risk and poor glycemic control. Little is known about OSA, cardiovascular risk, and glycemia in maturity-onset diabetes of the young (MODY), an inherited form of diabetes, which is different than both type 1 and type 2 diabetes. We assessed OSA, resting heart rate (RHR), an important prognostic marker of cardiovascular disease, and glycemic variability among the most common subtypes of MODY, glucokinase (GCK)-MODY, and transcription factor (TF)-related MODY (HNF1A, HNF4A, and HNF1B). Adults with GCK-MODY (n = 63) and TF-related MODY (n = 60) and control adults without diabetes (n = 65) were screened for OSA by home sleep test. Glycemic variability (continuous glucose monitoring) and RHR (wearable sleep-activity tracker) were concomitantly assessed for 2 weeks at home. Data from 188 individuals (2,853 recorded days) were analyzed. Individuals with TF-related MODY, compared with those with GCK-MODY or control individuals, had more OSA (48.3%, 27.0%, and 30.8%, respectively; P = 0.033), higher RHR (72.8 ± 10.8, 65.2 ± 7.9, and 67.3 ± 7.7 bpm, respectively; P < 0.001), and higher glycemic variability (coefficient of variation of glucose 31.6 ± 6.0%, 17.3 ± 4.5%, and 17.5 ± 4.0%, respectively; P < 0.001). Greater severity of OSA and higher RHR were associated with higher glycemic variability. These findings may have important clinical implications for cardiovascular risk assessment in MODY.
ARTICLE HIGHLIGHTS: Obstructive sleep apnea (OSA) has been strongly linked to increased cardiovascular risk and poor glycemic control in the general population. Resting heart rate (RHR) is a prognostic marker of cardiovascular morbidity and mortality and has been linked to dysglycemia. Little is known about OSA, RHR, and glycemia in maturity-onset diabetes of the young (MODY), an inherited form of diabetes with discrete clinical features. Adults with transcription factor-related MODY (HNF1A, HNF4A, and HNF1B) had more OSA and higher RHR and greater glycemic variability compared with those with glucokinase-MODY or control adults without diabetes, which may have important clinical implications for future cardiovascular risk.","",10.2337/db24-0787,"",,
rayyan-661287671,Identification of arterial oxygen intermittency in oximetry data.,2022,1,1,,,,,,Galuzio PP and Cherif A and Tao X and Thwin O and Zhang H and Thijssen S and Kotanko P,https://pubmed.ncbi.nlm.nih.gov/36163364/,,,,"In patients with kidney failure treated by hemodialysis, intradialytic arterial oxygen saturation (SaO2) time series present intermittent high-frequency high-amplitude oximetry patterns (IHHOP), which correlate with observed sleep-associated breathing disturbances. A new method for identifying such intermittent patterns is proposed. The method is based on the analysis of recurrence in the time series through the quantification of an optimal recurrence threshold ([Formula: see text]). New time series for the value of [Formula: see text] were constructed using a rolling window scheme, which allowed for real-time identification of the occurrence of IHHOPs. The results for the optimal recurrence threshold were confronted with standard metrics used in studies of obstructive sleep apnea, namely the oxygen desaturation index (ODI) and oxygen desaturation density (ODD). A high correlation between [Formula: see text] and the ODD was observed. Using the value of the ODI as a surrogate to the apnea-hypopnea index (AHI), it was shown that the value of [Formula: see text] distinguishes occurrences of sleep apnea with great accuracy. When subjected to binary classifiers, this newly proposed metric has great power for predicting the occurrences of sleep apnea-related events, as can be seen by the larger than 0.90 AUC observed in the ROC curve. Therefore, the optimal threshold [Formula: see text] from recurrence analysis can be used as a metric to quantify the occurrence of abnormal behaviors in the arterial oxygen saturation time series.","",10.1038/s41598-022-20493-0,"",,
rayyan-661287673,"Artificial intelligence and sleep medicine II: A scoping review of applications, advancements, and future directions.",2026,1,1,,,,,,Jahrami H and Husain W and Trabelsi K and Penzel T and Hirshkowitz M and Razjouyan J and BaHammam AS and Sharafkhaneh A,https://pubmed.ncbi.nlm.nih.gov/41330180/,,,,"BACKGROUND: Artificial intelligence (AI) has rapidly advanced in sleep medicine, offering innovative solutions for sleep disorder management. The integration of AI technologies presents unprecedented opportunities to address longstanding challenges in diagnosis, monitoring, and treatment.
METHODS: This scoping review summarizes current AI applications in sleep medicine following PRISMA-ScR. A comprehensive search was conducted across various databases from inception to 2024, following PRISMA-ScR guidelines. Eligible studies included original AI research, systematic reviews, and meta-analyses focusing on sleep medicine.
RESULTS: AI models for obstructive sleep apnea (OSA) detection demonstrated accuracy between 85 % and 99 % in controlled settings, with outlier up to 99.9 %. Deep learning approaches for sleep staging and quality assessment match human expert performance. AI applications have extended to other disorders like insomnia and narcolepsy. Wearable technologies and non-contact sensors enable continuous monitoring outside laboratory settings, with some achieving sensitivity >96 % and specificity >97 % for OSA detection. Significant real-world validation gaps persist.
CONCLUSIONS: While AI shows transformative potential in sleep medicine, implementation challenges remain. Future research should prioritize multicenter validation, ethical governance, and culturally inclusive AI frameworks to ensure safe and equitable clinical translation. Addressing ethical considerations and standardizing methodological reporting are essential for widespread adoption of these technologies in clinical practice.","",10.1016/j.smrv.2025.102212,"",,
rayyan-661287674,Advancements in Home-Based Devices for Detecting Obstructive Sleep Apnea: A Comprehensive Study.,2023,1,1,,,,,,Espinosa MA and Ponce P and Molina A and Borja V and Torres MG and Rojas M,https://pubmed.ncbi.nlm.nih.gov/38067885/,,,,"Obstructive Sleep Apnea (OSA) is a respiratory disorder characterized by frequent breathing pauses during sleep. The apnea-hypopnea index is a measure used to assess the severity of sleep apnea and the hourly rate of respiratory events. Despite numerous commercial devices available for apnea diagnosis and early detection, accessibility remains challenging for the general population, leading to lengthy wait times in sleep clinics. Consequently, research on monitoring and predicting OSA has surged. This comprehensive paper reviews devices, emphasizing distinctions among representative apnea devices and technologies for home detection of OSA. The collected articles are analyzed to present a clear discussion. Each article is evaluated according to diagnostic elements, the implemented automation level, and the derived level of evidence and quality rating. The findings indicate that the critical variables for monitoring sleep behavior include oxygen saturation (oximetry), body position, respiratory effort, and respiratory flow. Also, the prevalent trend is the development of level IV devices, measuring one or two signals and supported by prediction software. Noteworthy methods showcasing optimal results involve neural networks, deep learning, and regression modeling, achieving an accuracy of approximately 99%.","",10.3390/s23239512,"",,
rayyan-661287675,Photoplethysmography-new applications for an old technology: a sleep technology review.,2023,1,1,,,,,,Ryals S and Chiang A and Schutte-Rodin S and Chandrakantan A and Verma N and Holfinger S and Abbasi-Feinberg F and Bandyopadhyay A and Baron K and Bhargava S and He K and Kern J and Miller J and Patel R and Ratnasoma D and Deak MC,https://pubmed.ncbi.nlm.nih.gov/36123954/,,,,"UNLABELLED: Education is integral to the American Academy of Sleep Medicine (AASM) mission. The AASM Emerging Technology Committee identified an important and evolving piece of technology that is present in many of the consumer and clinical technologies that we review on the AASM #SleepTechnology (https://aasm.org/consumer-clinical-sleep-technology/) resource-photoplethysmography. As more patients with sleep tracking devices ask clinicians to view their data, it is important for sleep providers to have a general understanding of the technology, its sensors, how it works, targeted users, evidence for the claimed uses, and its strengths and weaknesses. The focus in this review is photoplethysmography-a sensor type used in the familiar pulse oximeter that is being developed for additional utilities and data outputs in both consumer and clinical sleep technologies.
CITATION: Ryals S, Chang A, Schutte-Rodin S, et al. Photoplethysmography-new applications for an old technology: a sleep technology review. J Clin Sleep Med. 2023;19(1):189-195.","",10.5664/jcsm.10300,"",,
rayyan-661287676,The Accuracy of Wearable Photoplethysmography Sensors for Telehealth Monitoring: A Scoping Review.,2023,1,1,,,,,,Knight S and Lipoth J and Namvari M and Gu C and Hedayati M and Syed-Abdul S and Spiteri RJ,https://pubmed.ncbi.nlm.nih.gov/36288566/,,,,"Background and Objectives: Photoplethysmography (PPG) sensors have been increasingly used for remote patient monitoring, especially during the COVID-19 pandemic, for the management of chronic diseases and neurological disorders. There is an urgent need to evaluate the accuracy of these devices. This scoping review considers the latest applications of wearable PPG sensors with a focus on studies that used wearable PPG sensors to monitor various health parameters. The primary objective is to report the accuracy of the PPG sensors in both real-world and clinical settings. Methods: This scoping review was conducted in accordance with Preferred Reporting Items for Systematic Reviews and Meta-analyses (PRISMA). Studies were identified by querying the Medline, Embase, IEEE, and CINAHL databases. The goal was to capture eligible studies that used PPG sensors to monitor various health parameters for populations with a minimum of 30 participants, with at least some of the population having relevant health issues. A total of 2,996 articles were screened and 28 are included in this review. Results: The health parameters and disorders identified and investigated in this study include heart rate and heart rate variability, atrial fibrillation, blood pressure (BP), obstructive sleep apnea, blood glucose, heart failure, and respiratory rate. An overview of the algorithms used, and their limitations is provided. Conclusion: Some of the barriers identified in evaluating the accuracy of multiple types of wearable devices include the absence of reporting standard accuracy metrics and a general paucity of studies with large subject size in real-world settings, especially for parameters such as BP.","",10.1089/tmj.2022.0182,"",,
rayyan-661287677,"A New Wearable System for Home Sleep Apnea Testing, Screening, and Classification.",2020,1,1,,,,,,Manoni A and Loreti F and Radicioni V and Pellegrino D and Della Torre L and Gumiero A and Halicki D and Palange P and Irrera F,https://pubmed.ncbi.nlm.nih.gov/33302407/,,,,"We propose an unobtrusive, wearable, and wireless system for the pre-screening and follow-up in the domestic environment of specific sleep-related breathing disorders. This group of diseases manifests with episodes of apnea and hypopnea of central or obstructive origin, and it can be disabling, with several drawbacks that interfere in the daily patient life. The gold standard for their diagnosis and grading is polysomnography, which is a time-consuming, scarcely available test with many wired electrodes disseminated on the body, requiring hospitalization and long waiting times. It is limited by the night-by-night variability of sleep disorders, while inevitably causing sleep alteration and fragmentation itself. For these reasons, only a small percentage of patients achieve a definitive diagnosis and are followed-up. Our device integrates photoplethysmography, an accelerometer, a microcontroller, and a bluetooth transmission unit. It acquires data during the whole night and transmits to a PC for off-line processing. It is positioned on the nasal septum and detects apnea episodes using the modulation of the photoplethysmography signal during the breath. In those time intervals where the photoplethysmography is detecting an apnea, the accelerometer discriminates obstructive from central type thanks to its excellent sensitivity to thoraco-abdominal movements. Tests were performed on a hospitalized patient wearing our integrated system and the type III home sleep apnea testing recommended by The American Academy of Sleep Medicine. Results are encouraging: sensitivity and precision around 90% were achieved in detecting more than 500 apnea episodes. Least thoraco-abdominal movements and body position were successfully classified in lying down control subjects, paving the way toward apnea type classification.","",10.3390/s20247014,"",,
rayyan-661287678,MS-Net: Sleep apnea detection in PPG using multi-scale block and shadow module one-dimensional convolutional neural network.,2023,1,1,,,,,,Wei K and Zou L and Liu G and Wang C,https://pubmed.ncbi.nlm.nih.gov/36842220/,,,,"Sleep Apnea (SA) is a respiratory disorder that affects sleep. However, the SA detection method based on polysomnography is complex and not suitable for home use. The detection approach using Photoplethysmography is low cost and convenient, which can be used to widely detect SA. This study proposed a method combining a multi-scale one-dimensional convolutional neural network and a shadow one-dimensional convolutional neural network based on dual-channel input. The time-series feature information of different segments were extracted from multi-scale temporal structure. Moreover, shadow module was adopted to make full use of the redundant information generated after multi-scale convolution operation, which improved the accuracy and ensured the portability of the model. At the same time, we introduced balanced bootstrapping and class weight, which effectively alleviated the problem of unbalanced classes. Our method achieved the result of 82.0% average accuracy, 74.4% average sensitivity and 85.1% average specificity for per-segment SA detection, and reached 93.6% average accuracy for per-recording SA detection after 5-fold cross validation. Experimental results show that this method has good robustness. It can be regarded as an effective aid in SA detection in household use.","",10.1016/j.compbiomed.2022.106469,"",,
rayyan-661287679,Automatic monitoring of obstructive sleep apnea based on multi-modal signals by phone and smartwatch.,2023,1,1,,,,,,Zhou G and Zhou W and Zhang Y and Zeng Z and Zhao W,https://pubmed.ncbi.nlm.nih.gov/38083356/,,,,"Obstructive Sleep Apnea (OSA) is the most common sleep-related breathing disorder, with an overall population prevalence ranging from 9% to 38%, and it is associated with many cardiovascular diseases. The diagnosis of OSA requires polysomnography (PSG) testing, which is unsuitable for large-scale preliminary screening due to its high cost and discomfort to wear. Therefore, a simple and inexpensive screening method would be of great value. This study presents a novel at-home OSA screening method using a smartwatch and a smartphone to obtain several physiological signals, snoring segments, and questionnaire information during a whole night's sleep. The proposed method can distinguish four OSA risk levels based on machine learning (ML) classifications; the system was validated by conducting an in-hospital study on 350 subjects with sleep disorders. The estimated OSA risk levels are in good agreement with the OSA severity diagnosed by PSG (correlation with apnea-hypopnea index (AHI) = 0.92), and an encouraging classification performance is achieved (accuracy = 88.1%, 84.5%, 85.1%, sensitivity = 89.1%, 84.2%, 85.6% for mild, moderate and severe OSA). These findings reveal that wearable devices have the potential for large-scale OSA screening.","",10.1109/embc40787.2023.10340237,"",,
rayyan-661287680,Validation of novel automatic ultra-wideband radar for sleep apnea detection.,2020,1,1,,,,,,Zhou Y and Shu D and Xu H and Qiu Y and Zhou P and Ruan W and Qin G and Jin J and Zhu H and Ying K and Zhang W and Chen E,https://pubmed.ncbi.nlm.nih.gov/32395265/,,,,"BACKGROUND: To validate the accuracy of ultra-wideband (UWB) wireless radar for the screening diagnosis of sleep apnea.
METHODS: One hundred and seventy-six qualified participants were successfully recruited. Apnea-hypopnea index (AHI) results from polysomnography (PSG) were reviewed by physicians, while the radar device automatically calculated AHI values with an embedded chip. All results were statistically analyzed.
RESULTS: A UWB radar-based AHI algorithm was successfully developed according to respiratory movement and body motion signals. Of all 176 participants, 63 exhibited normal results (AHI <5/hr) and the remaining 113 were diagnosed with obstructive sleep apnea. Significant correlation was detected between radar AHI and PSG AHI (Intraclass correlation coefficient 0.98, P<0.001). Receiver operating characteristic curve (ROC) analysis revealed high sensitivity and specificity. High concordance in participants with varying gender, age, BMI, and PSG AHI was reached.
CONCLUSIONS: The UWB radar may be a portable, convenient, and reliable device for obstructive sleep apnea screening.","",10.21037/jtd.2020.02.59,"",,
rayyan-661287681,Classification and Detection of Breathing Patterns with Wearable Sensors and Deep Learning.,2020,1,1,,,,,,McClure K and Erdreich B and Bates JHT and McGinnis RS and Masquelin A and Wshah S,https://pubmed.ncbi.nlm.nih.gov/33202857/,,,,"Rapid assessment of breathing patterns is important for several emergency medical situations. In this research, we developed a non-invasive breathing analysis system that automatically detects different types of breathing patterns of clinical significance. Accelerometer and gyroscopic data were collected from light-weight wireless sensors placed on the chest and abdomen of 100 normal volunteers who simulated various breathing events (central sleep apnea, coughing, obstructive sleep apnea, sighing, and yawning). We then constructed synthetic datasets by injecting annotated examples of the various patterns into segments of normal breathing. A one-dimensional convolutional neural network was implemented to detect the location of each event in each synthetic dataset and to classify it as belonging to one of the above event types. We achieved a mean F1 score of 92% for normal breathing, 87% for central sleep apnea, 72% for coughing, 51% for obstructive sleep apnea, 57% for sighing, and 63% for yawning. These results demonstrate that using deep learning to analyze chest and abdomen movement data from wearable sensors provides an unobtrusive means of monitoring the breathing pattern. This could have application in a number of critical medical situations such as detecting apneas during sleep at home and monitoring breathing events in mechanically ventilated patients in the intensive care unit.","",10.3390/s20226481,"",,
